res_id,wave,east,hate_violence_means,hate_pol_message,hate_prevent_settlement,hate_polcondemn,hate_justified,MateComp.cont,JobComp.cont,LifeSatis.cont,pop_15_44_muni_gendergap_2015,age,singdivsep,age_group,gender,state,citizenship,marital,religion,eduyrs,occupation,income,household_size,self_econ,distance_ref,settle_ref,lrscale,afd,muslim_ind,afd_ind,contact_ind,refugee_ind,list,treatment_list,outcome_list,ref_integrating,ref_citizenship,ref_reduce,ref_moredone,ref_cultgiveup,ref_economy,ref_crime,ref_terror,ref_loc_services,ref_loc_economy,ref_loc_crime,ref_loc_culture,ref_loc_islam,ref_loc_schools,ref_loc_housing,ref_loc_wayoflife,women_role
447596344,4,0,2,1,1,2,1,3,3,8,NA,54,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,"Christian, but not close to a particular religious community",11,Civil servant,"3,000 to below 3,500 <80>",3,8,Less than 3 kilometer,250 <96> 499,5,0,0.625,0,0.16666666666666666,0.75,NA,NA,NA,2,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,1
483574249,4,0,1,1,1,1,1,1,1,3,NA,33,1,30-39,Male,Nordrhein-Westfalen,1,"Single, without partner","No, I don't feel close to any religion",26,Employee in low / medium position,"1,500 to below 2,000 <80>",1,6,Less than 3 kilometer,1000 and more,3,0,0.25,0,0,0.25,NA,NA,NA,2,1,1,1,2,1,3,3,1,2,2,2,2,4,3,3,1
451683245,4,0,1,1,1,2,1,2,2,8,NA,54,0,50-59,Female,Nordrhein-Westfalen,1,Married,Roman Catholic,13,Homemaker,"3,000 to below 3,500 <80>",3,8,3-5 kilometers,250 <96> 499,1,0,0.875,0.6666666666666666,0,1,NA,NA,NA,3,3,4,3,3,3,4,4,3,3,3,3,2,3,3,3,3
464590945,4,0,1,1,1,1,1,1,1,3,NA,44,1,40-49,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",1,Employee in low / medium position,"1,000 to below 1,500 <80>",1,7,Less than 3 kilometer,50 <96> 249,2,1,0.375,0.3333333333333333,0,0.125,NA,NA,NA,2,1,1,1,3,1,2,1,2,2,1,2,1,3,1,3,1
457052447,4,0,2,3,2,2,2,4,3,8,NA,50,1,40-49,Female,Baden-W<fc>rttemberg,1,"Single, without partner",Roman Catholic,19,Civil servant,"500 to below 1,000 <80>",1,2,11-20 kilometers,1 <96> 49,6,0,1,0.3333333333333333,0,0.875,NA,NA,NA,4,4,4,3,3,2,3,3,3,2,1,1,2,3,3,2,2
491263443,4,0,3,3,2,2,3,3,3,6,NA,32,0,30-39,Female,Bayern,1,Married,Roman Catholic,3,Skilled worker,"3,000 to below 3,500 <80>",2,6,3-5 kilometers,1 <96> 49,7,80,0.875,1,0.8333333333333334,0.5,NA,NA,NA,2,3,2,2,3,3,3,2,3,2,3,2,3,3,3,3,3
493000040,4,0,3,4,3,2,3,4,4,5,NA,49,0,40-49,Female,Nordrhein-Westfalen,1,"With partner, not living together","No, I don't feel close to any religion",19,Unskilled worker,"500 to below 1,000 <80>",2,4,11-20 kilometers,1 <96> 49,5,12,0.75,1,0.3333333333333333,0.875,NA,NA,NA,3,4,4,4,4,1,3,4,3,3,3,2,4,3,4,4,2
457898841,4,0,1,1,1,1,1,2,2,7,NA,60,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Roman Catholic,12,Skilled worker,"3,500 to below 4,000 <80>",3,7,21-50 kilometers,50 <96> 249,6,0,0.5,0,0.3333333333333333,0.5,NA,NA,NA,2,2,3,2,3,2,3,3,3,2,2,3,3,4,2,2,4
457988945,4,0,3,3,1,2,2,2,2,7,NA,71,1,60 and older,Female,Nordrhein-Westfalen,1,Divorced / separated,"No, I don't feel close to any religion",11,Retired,"1,500 to below 2,000 <80>",1,4,Don't know,50 <96> 249,3,0,0.375,0,0,0.625,NA,NA,NA,3,2,3,3,3,2,3,2,3,2,2,2,2,3,3,2,2
497770847,4,0,2,2,2,2,2,2,3,5,NA,24,0,18-29,Female,Nordrhein-Westfalen,1,"With partner, living together",Protestant,14,"In schooling / vocational training, student",No answer,2,5,Less than 3 kilometer,1000 and more,5,0,0.75,0,0.16666666666666666,1,NA,NA,NA,3,3,3,4,3,3,4,4,3,3,3,2,1,3,3,3,2
493894940,4,0,2,2,2,2,2,2,2,8,NA,66,1,60 and older,Male,Nordrhein-Westfalen,1,Divorced / separated,Roman Catholic,18,Self-employed / freelancer,"5,000 or more <80>",4,8,Less than 3 kilometer,1 <96> 49,6,0,0.75,0,0,0.5,NA,NA,NA,2,2,3,3,3,3,2,2,3,3,2,2,3,3,2,3,3
494062245,4,0,2,2,2,2,2,2,2,7,NA,59,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",20,Self-employed / freelancer,"500 to below 1,000 <80>",1,5,Less than 3 kilometer,250 <96> 499,1,20,0,0.3333333333333333,0.16666666666666666,0.625,NA,NA,NA,2,2,3,3,3,2,3,3,3,3,3,2,3,3,3,3,2
497106344,4,0,3,2,2,4,2,1,1,5,NA,77,0,60 and older,Female,Bayern,1,Married,"Eastern religion (Buddhism, Hinduism, Sikhism, Shinto, Tao, etc.)",10,Retired,"1,500 to below 2,000 <80>",2,6,21-50 kilometers,50 <96> 249,8,100,1,1,0.3333333333333333,1,NA,NA,NA,4,3,4,4,3,4,4,4,4,4,3,3,3,3,4,3,3
497272643,4,0,1,1,1,4,2,2,3,5,NA,28,0,18-29,Female,Hessen,1,"With partner, living together","No, I don't feel close to any religion",20,"In schooling / vocational training, student","1,000 to below 1,500 <80>",2,3,21-50 kilometers,500 <96> 999,4,40,0.5,0.6666666666666666,0.16666666666666666,0.75,NA,NA,NA,3,2,3,4,3,2,4,4,4,1,3,2,3,3,4,2,2
427648043,4,1,1,1,2,2,1,2,2,8,NA,58,1,50-59,Male,Mecklenburg-Vorpommern,1,Divorced / separated,"No, I don't feel close to any religion",12,Unskilled worker,"2,000 to below 2,500 <80>",1,5,6-10 kilometers,1000 and more,5,40,0.125,1,0.3333333333333333,0.375,NA,NA,NA,2,2,3,2,2,2,3,3,3,2,3,2,3,3,2,2,3
464404647,4,0,2,1,1,1,1,1,2,1,NA,49,0,40-49,Male,Bayern,1,Married,Roman Catholic,14,Employee in low / medium position,"2,500 to below 3,000 <80>",3,4,Don't know,There are no refugees in my town,3,0,0.625,0,0.16666666666666666,0.625,NA,NA,NA,3,3,3,3,2,2,2,3,3,2,2,2,3,3,2,3,2
464473243,4,0,3,3,3,2,3,3,3,7,NA,50,1,40-49,Male,Berlin,1,"Single, without partner","No, I don't feel close to any religion",12,Skilled worker,"1,000 to below 1,500 <80>",1,3,Less than 3 kilometer,1000 and more,8,95,1,1,0.16666666666666666,1,NA,NA,NA,4,4,4,4,3,4,4,3,1,4,4,2,4,3,4,3,4
483013047,4,0,1,1,1,1,1,1,1,5,NA,41,0,40-49,Male,Nordrhein-Westfalen,1,"With partner, living together",Protestant,16,Employee in low / medium position,"1,000 to below 1,500 <80>",2,2,6-10 kilometers,50 <96> 249,2,0,0,0,0.5,0,NA,NA,NA,2,1,1,1,1,1,1,1,2,1,1,1,2,2,3,3,1
487057744,4,0,2,2,2,2,3,1,3,4,NA,63,1,60 and older,Female,Nordrhein-Westfalen,1,Divorced / separated,"No, I don't feel close to any religion",16,Retired,"1,000 to below 1,500 <80>",1,5,3-5 kilometers,50 <96> 249,3,0,0.875,0,0,0.75,NA,NA,NA,3,2,4,4,3,2,4,4,3,3,4,2,4,3,4,3,3
473718242,4,0,2,2,2,2,2,3,3,3,NA,49,1,40-49,Male,Nordrhein-Westfalen,1,"Single, without partner","No, I don't feel close to any religion",16,Employee in low / medium position,"1,000 to below 1,500 <80>",1,4,Don't know,250 <96> 499,3,5,0.75,0.6666666666666666,0,0.875,NA,NA,NA,3,3,3,3,4,2,3,3,3,2,3,3,4,3,3,3,1
451261248,4,0,4,4,3,1,4,3,4,7,NA,58,0,50-59,Male,Baden-W<fc>rttemberg,1,"With partner, living together",Protestant,16,Employee in high position,"3,000 to below 3,500 <80>",2,3,Less than 3 kilometer,50 <96> 249,5,2,0.625,0.6666666666666666,0.5,0.875,NA,NA,NA,4,3,4,4,3,2,4,4,2,2,4,2,3,3,4,3,3
433029349,4,0,2,1,1,3,2,2,3,8,NA,49,0,40-49,Female,Niedersachsen,1,Married,Protestant,13,Employee in high position,"5,000 or more <80>",3,6,21-50 kilometers,1 <96> 49,4,0,0.5,0.3333333333333333,0.5,0.5,NA,NA,NA,3,2,2,3,2,3,2,3,3,2,1,2,2,4,3,3,2
423320240,4,0,2,1,1,1,1,2,2,5,NA,57,0,50-59,Male,Hessen,1,Married,Protestant Free Church,14,Permanently sick or disabled,"1,500 to below 2,000 <80>",2,4,More than 50 kilometer,50 <96> 249,8,0,1,0.3333333333333333,0,0.5,NA,NA,NA,3,3,2,2,3,2,3,2,2,2,2,2,3,3,3,2,3
424062040,4,1,1,1,1,3,1,1,1,6,NA,62,0,60 and older,Male,Sachsen,1,Married,Roman Catholic,15,Employee in low / medium position,"5,000 or more <80>",2,5,Less than 3 kilometer,50 <96> 249,6,10,0.5,0.3333333333333333,0.3333333333333333,0.25,NA,NA,NA,2,1,2,2,2,2,3,3,3,2,3,2,3,3,3,3,2
481774347,4,1,2,1,1,2,2,3,2,8,NA,67,1,60 and older,Male,Sachsen,1,Divorced / separated,Protestant,16,Retired,"1,500 to below 2,000 <80>",1,5,21-50 kilometers,There are no refugees in my town,8,10,0.5,0.3333333333333333,0.16666666666666666,0.875,NA,NA,NA,3,3,3,3,3,2,4,4,4,3,3,2,2,3,1,3,2
411904142,4,0,2,2,2,2,4,3,3,6,NA,59,0,50-59,Female,Hessen,0,Married,Eastern Orthodox,15,Self-employed / freelancer,"4,500 to below 5,000 <80>",5,8,Less than 3 kilometer,500 <96> 999,5,10,0.875,0.6666666666666666,0.5,0.875,NA,NA,NA,3,3,4,3,4,2,4,4,4,2,4,2,4,4,4,3,2
417865545,4,0,1,2,2,2,2,2,3,6,NA,49,0,40-49,Female,Nordrhein-Westfalen,1,Married,Protestant,15,Homemaker,"1,000 to below 1,500 <80>",5,3,21-50 kilometers,500 <96> 999,10,2,0.5,0.6666666666666666,0.5,0.75,NA,NA,NA,2,3,4,4,2,3,4,4,4,3,3,2,3,3,4,3,3
483658040,4,1,3,2,3,2,2,2,2,5,NA,35,1,30-39,Male,Sachsen-Anhalt,1,Divorced / separated,"No, I don't feel close to any religion",11,Unskilled worker,"1,000 to below 1,500 <80>",4,5,More than 50 kilometer,1000 and more,5,0,0.75,0.6666666666666666,0.6666666666666666,0.25,NA,NA,NA,2,2,2,2,3,2,2,3,3,2,2,3,3,2,2,3,2
411720745,4,0,2,2,4,1,1,3,2,8,NA,28,0,18-29,Male,Baden-W<fc>rttemberg,0,"With partner, not living together",Other Christian,12,Skilled worker,"1,500 to below 2,000 <80>",4,4,Less than 3 kilometer,50 <96> 249,1,0,0.5,1,0.6666666666666666,0.875,NA,NA,NA,3,2,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3
447876142,4,0,2,1,1,1,1,1,2,3,NA,55,0,50-59,Female,Rheinland-Pfalz,1,Married,Roman Catholic,13,Retired,"1,500 to below 2,000 <80>",2,3,6-10 kilometers,1 <96> 49,8,66,0.75,1,0.8333333333333334,1,NA,NA,NA,4,3,4,4,4,4,4,4,4,3,4,2,2,4,4,3,3
481681245,4,0,1,1,1,1,1,1,1,7,NA,25,0,18-29,Female,Bayern,1,"With partner, not living together",Protestant,16,Unemployed / seeking work,"1,000 to below 1,500 <80>",1,6,6-10 kilometers,1000 and more,2,0,0,0,0,0,NA,NA,NA,2,1,1,1,2,2,1,1,3,2,1,2,1,3,1,2,3
463329146,4,1,1,1,1,3,1,1,4,5,NA,58,0,50-59,Female,Sachsen,1,Married,"No, I don't feel close to any religion",20,Employee in high position,"3,500 to below 4,000 <80>",2,5,Less than 3 kilometer,1000 and more,1,0,1,1,1,0.875,NA,NA,NA,4,3,3,4,2,3,3,4,3,3,4,3,3,4,3,3,1
483481542,4,1,1,1,1,2,1,1,2,8,NA,49,0,40-49,Female,Th<fc>ringen,1,Married,Protestant,12,Employee in high position,"2,500 to below 3,000 <80>",4,6,Don't know,500 <96> 999,6,30,0.875,0.6666666666666666,0.5,0.875,NA,NA,NA,3,4,3,2,3,3,3,3,3,3,3,4,3,4,3,4,1
484194243,4,0,1,1,1,1,1,1,2,5,NA,58,0,50-59,Male,Bayern,1,Widowed,Protestant,16,Employee in high position,"1,500 to below 2,000 <80>",1,4,Don't know,1 <96> 49,3,0,0.5,0,0,0.375,NA,NA,NA,2,1,2,3,3,2,2,3,3,2,2,2,3,4,2,3,2
464932944,4,0,1,1,1,1,1,1,1,6,NA,61,0,60 and older,Female,Nordrhein-Westfalen,1,Married,"Christian, but not close to a particular religious community",24,"In schooling / vocational training, student","1,000 to below 1,500 <80>",2,5,Less than 3 kilometer,500 <96> 999,1,0,0,0,0.5,0.125,NA,NA,NA,2,1,1,1,1,2,2,3,3,2,2,1,2,3,4,2,1
404574642,4,0,1,1,1,1,1,1,1,7,NA,60,0,50-59,Male,Bayern,1,Married,Roman Catholic,19,Employee in low / medium position,"5,000 or more <80>",2,7,Less than 3 kilometer,50 <96> 249,3,0,0.125,0,0.5,0.375,NA,NA,NA,2,2,3,1,3,3,2,2,3,3,2,2,1,4,3,3,2
493289643,4,1,3,2,2,2,3,2,3,7,NA,35,0,30-39,Female,Sachsen,1,"With partner, not living together","No, I don't feel close to any religion",12,Skilled worker,"3,000 to below 3,500 <80>",3,6,11-20 kilometers,1 <96> 49,7,31,1,1,0.16666666666666666,1,NA,NA,NA,3,4,4,4,3,4,3,4,3,3,3,4,1,3,2,2,2
463143145,4,0,1,1,1,2,1,3,3,7,NA,63,0,60 and older,Female,Niedersachsen,1,Married,Protestant,15,Homemaker,"3,000 to below 3,500 <80>",3,6,11-20 kilometers,50 <96> 249,6,35,1,1,0.5,1,NA,NA,NA,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3
417646148,4,0,4,1,1,1,1,1,3,0,NA,66,0,60 and older,Female,Schleswig-Holstein,1,Widowed,"No, I don't feel close to any religion",12,Retired,"500 to below 1,000 <80>",1,1,Don't know,1000 and more,5,0,0.75,0,0,1,NA,NA,NA,3,4,4,4,3,4,3,3,4,3,3,3,3,3,4,3,4
423632549,4,0,2,2,2,2,2,3,4,7,NA,45,0,40-49,Male,Niedersachsen,1,Married,Protestant,12,Skilled worker,"2,000 to below 2,500 <80>",3,7,3-5 kilometers,50 <96> 249,9,65,1,1,0.16666666666666666,1,NA,NA,NA,4,3,4,4,4,4,4,4,4,3,4,3,3,4,4,3,3
457224340,4,0,1,1,1,2,1,1,1,7,NA,46,0,40-49,Female,Nordrhein-Westfalen,1,Married,"No, I don't feel close to any religion",16,Senior civil servant <96> highest level,"4,500 to below 5,000 <80>",2,7,21-50 kilometers,250 <96> 499,2,0,0.625,0,0,0.5,NA,NA,NA,3,3,3,3,2,2,2,2,3,2,2,2,2,4,2,3,1
471934445,4,1,1,1,1,2,1,1,1,8,NA,29,0,18-29,Female,Sachsen,1,Married,Protestant,18,Employee in high position,"4,500 to below 5,000 <80>",2,5,Less than 3 kilometer,500 <96> 999,3,0,0,0,0.3333333333333333,0,NA,NA,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,3,1
474714049,4,0,1,1,1,1,1,1,1,5,NA,51,0,50-59,Female,Nordrhein-Westfalen,1,Married,Protestant,14,Homemaker,"1,000 to below 1,500 <80>",2,4,6-10 kilometers,250 <96> 499,3,0,0.125,0,0,0.125,NA,NA,NA,2,2,1,1,2,2,3,2,3,2,2,1,1,3,3,2,1
491614244,4,1,1,1,1,2,1,2,1,8,NA,63,0,60 and older,Female,Mecklenburg-Vorpommern,1,Married,"No, I don't feel close to any religion",12,Retired,"2,000 to below 2,500 <80>",2,5,11-20 kilometers,There are no refugees in my town,6,0,0.75,0.6666666666666666,0.3333333333333333,0.625,NA,NA,NA,3,2,3,3,2,2,3,3,1,3,3,2,3,3,1,3,1
413787644,4,1,1,2,1,2,2,3,3,5,NA,75,1,60 and older,Male,Sachsen-Anhalt,1,Divorced / separated,"No, I don't feel close to any religion",14,Retired,"1,000 to below 1,500 <80>",1,4,3-5 kilometers,50 <96> 249,2,0,0.875,0.6666666666666666,0.3333333333333333,1,NA,NA,NA,3,3,3,4,3,3,4,3,3,3,2,3,3,3,2,3,3
453333245,4,0,2,2,2,2,2,2,2,8,NA,72,1,60 and older,Female,Niedersachsen,1,Divorced / separated,Protestant,19,Retired,"3,500 to below 4,000 <80>",1,7,Less than 3 kilometer,250 <96> 499,2,20,0.75,1,0.5,0.75,NA,NA,NA,3,2,3,2,3,3,3,3,2,3,3,3,2,3,3,2,2
423413145,4,0,2,2,1,3,1,4,3,5,NA,70,1,60 and older,Male,Niedersachsen,1,Divorced / separated,"No, I don't feel close to any religion",18,Retired,"1,000 to below 1,500 <80>",1,4,21-50 kilometers,1 <96> 49,7,40,0,0.6666666666666666,0.16666666666666666,1,NA,NA,NA,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,4
401020840,4,0,1,1,1,2,1,1,1,9,NA,19,1,18-29,Male,Schleswig-Holstein,1,"Single, without partner",Protestant,8,"In schooling / vocational training, student","3,000 to below 3,500 <80>",1,7,Don't know,1 <96> 49,6,100,0.375,0.3333333333333333,0.8333333333333334,0.375,NA,NA,NA,4,4,1,1,1,4,1,1,1,1,1,1,3,1,1,3,1
467802246,4,1,2,2,2,2,2,1,2,7,NA,64,0,60 and older,Female,Sachsen,1,"With partner, living together",Protestant,16,Retired,"3,500 to below 4,000 <80>",2,6,6-10 kilometers,1000 and more,7,60,0.875,1,0.3333333333333333,0.75,NA,NA,NA,3,2,4,3,2,3,4,4,4,3,3,3,4,4,3,4,3
433224844,4,0,1,1,1,1,1,1,2,8,NA,47,1,40-49,Female,Hessen,1,Divorced / separated,"No, I don't feel close to any religion",22,Employee in low / medium position,"1,000 to below 1,500 <80>",1,5,3-5 kilometers,250 <96> 499,2,0,0.25,0,0.5,0.125,NA,NA,NA,2,1,2,2,3,1,2,2,2,2,2,2,2,4,3,2,1
453168649,4,0,2,1,2,1,2,2,3,5,NA,66,1,60 and older,Male,Nordrhein-Westfalen,1,Divorced / separated,Protestant,21,Retired,"1,500 to below 2,000 <80>",1,6,Don't know,1000 and more,1,80,1,1,0.6666666666666666,1,NA,NA,NA,3,3,3,4,3,3,4,4,4,3,3,2,4,4,4,3,2
454469242,4,0,2,1,1,1,1,1,1,5,NA,59,1,50-59,Female,Niedersachsen,1,Divorced / separated,"Christian, but not close to a particular religious community",15,Self-employed / freelancer,"500 to below 1,000 <80>",1,4,Don't know,50 <96> 249,5,0,0.375,0,0,0.125,NA,NA,NA,2,2,2,1,2,2,3,2,3,2,3,2,3,3,3,3,1
424212040,4,0,1,1,1,1,1,1,3,9,1.09760944180165,63,0,60 and older,Male,Schleswig-Holstein,1,Married,"Christian, but not close to a particular religious community",19,Retired,"3,500 to below 4,000 <80>",2,7,6-10 kilometers,250 <96> 499,2,0,0.5,0.3333333333333333,0,0.5,NA,NA,NA,2,2,3,2,3,2,3,3,3,3,3,2,3,4,4,2,2
453778547,4,0,3,4,4,4,2,4,4,8,1.09760944180165,41,0,40-49,Female,Schleswig-Holstein,1,Married,Roman Catholic,11,Unskilled worker,"2,000 to below 2,500 <80>",4,3,Less than 3 kilometer,1000 and more,8,21,0.625,0.6666666666666666,0.5,0.875,NA,NA,NA,3,4,4,4,4,1,4,4,1,4,1,4,1,4,4,4,4
427249941,4,0,1,1,1,1,1,1,1,6,1.09760944180165,28,0,18-29,Female,Schleswig-Holstein,1,"With partner, living together","No, I don't feel close to any religion",13,Employee in low / medium position,"1,500 to below 2,000 <80>",3,4,3-5 kilometers,1000 and more,5,0,0.25,0,0.3333333333333333,0.25,NA,NA,NA,2,2,2,2,3,2,2,3,2,2,2,2,3,3,3,2,2
484189742,4,0,3,2,2,3,2,1,1,8,1.09760944180165,37,1,30-39,Female,Schleswig-Holstein,1,"Single, without partner","No, I don't feel close to any religion",13,Unskilled worker,No answer,2,6,Don't know,250 <96> 499,5,0,0.25,0,0.5,0.375,NA,NA,NA,4,4,1,1,1,4,1,1,3,2,3,2,3,3,3,3,3
423017443,4,0,1,2,2,2,2,2,2,2,1.09760944180165,49,0,40-49,Female,Schleswig-Holstein,1,Married,Protestant,10,Employee in low / medium position,"4,500 to below 5,000 <80>",2,6,3-5 kilometers,500 <96> 999,5,2,0.75,0,0.5,0.625,NA,NA,NA,2,3,3,2,3,3,2,3,2,2,2,2,2,3,2,3,2
457358041,4,0,1,1,1,2,1,2,2,2,1.09760944180165,48,0,40-49,Female,Schleswig-Holstein,1,Married,Protestant,15,Employee in high position,"3,500 to below 4,000 <80>",3,7,3-5 kilometers,50 <96> 249,4,2,0.25,0,0.8333333333333334,0.25,NA,NA,NA,2,2,2,2,3,2,1,3,3,2,2,2,2,4,3,4,1
443400941,4,0,1,1,1,2,1,1,1,8,1.09760944180165,47,0,40-49,Male,Schleswig-Holstein,1,Married,"No, I don't feel close to any religion",10,Civil servant,"4,500 to below 5,000 <80>",2,6,Less than 3 kilometer,500 <96> 999,6,0,0.625,0.6666666666666666,0.3333333333333333,0.75,NA,NA,NA,3,3,3,1,2,3,3,3,4,3,3,3,2,4,4,3,1
447257541,4,0,3,3,3,2,3,3,3,2,0.986590816741162,20,0,18-29,Female,Schleswig-Holstein,1,"With partner, living together",Protestant,11,"In schooling / vocational training, student","1,000 to below 1,500 <80>",5,6,Less than 3 kilometer,50 <96> 249,2,10,0.75,1,0.8333333333333334,0.625,NA,NA,NA,2,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3
477316447,4,0,1,1,1,1,1,1,2,6,0.986590816741162,70,1,60 and older,Female,Schleswig-Holstein,1,Divorced / separated,"No, I don't feel close to any religion",19,Retired,"1,000 to below 1,500 <80>",1,5,3-5 kilometers,1 <96> 49,1,0,0,0,0.3333333333333333,0.125,NA,NA,NA,2,2,1,2,1,2,1,3,3,3,1,2,2,3,3,3,1
443886943,4,0,2,1,1,1,1,2,3,7,0.986590816741162,66,0,60 and older,Female,Schleswig-Holstein,1,Married,Protestant,13,Retired,"3,500 to below 4,000 <80>",2,7,Don't know,1000 and more,5,0,0.75,0.3333333333333333,0.3333333333333333,0.625,NA,NA,NA,3,2,4,2,2,3,4,3,3,3,4,3,3,4,3,4,2
421666441,4,0,1,1,1,1,1,2,3,6,0.986590816741162,59,0,50-59,Female,Schleswig-Holstein,1,"With partner, not living together","Christian, but not close to a particular religious community",13,Employee in low / medium position,"2,000 to below 2,500 <80>",4,5,Less than 3 kilometer,1000 and more,3,2,0.375,0,0.5,0.625,NA,NA,NA,2,1,3,4,3,2,3,3,3,3,3,3,3,4,4,3,3
463121645,4,0,1,1,1,1,1,2,1,8,0.986590816741162,68,0,60 and older,Female,Schleswig-Holstein,1,Married,Roman Catholic,13,Retired,"1,500 to below 2,000 <80>",2,6,Less than 3 kilometer,500 <96> 999,5,2,0,0,0.6666666666666666,0,NA,NA,NA,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1
413654140,4,0,3,3,2,3,1,2,4,7,1.0163249516441006,34,0,30-39,Male,Schleswig-Holstein,1,"With partner, living together","No, I don't feel close to any religion",16,Employee in low / medium position,"3,000 to below 3,500 <80>",2,6,3-5 kilometers,1000 and more,8,68,1,1,0.5,1,NA,NA,NA,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,2
487255247,4,0,2,1,2,1,2,4,4,0,1.0163249516441006,31,0,30-39,Female,Schleswig-Holstein,0,"With partner, not living together",Protestant Free Church,9,Homemaker,"500 to below 1,000 <80>",2,1,Less than 3 kilometer,500 <96> 999,8,100,0.75,1,0.8333333333333334,1,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4
414058640,4,0,1,1,1,1,1,1,2,8,1.0163249516441006,66,0,60 and older,Female,Schleswig-Holstein,0,Married,"No, I don't feel close to any religion",14,Retired,"2,500 to below 3,000 <80>",2,6,Don't know,250 <96> 499,5,0,0.25,0,0,0.5,NA,NA,NA,2,2,3,2,3,2,3,3,3,2,2,2,2,3,3,2,3
424790249,4,0,2,1,1,2,1,2,2,7,1.0163249516441006,29,0,18-29,Female,Schleswig-Holstein,1,"With partner, not living together","Christian, but not close to a particular religious community",17,Employee in low / medium position,"1,000 to below 1,500 <80>",1,5,3-5 kilometers,1000 and more,5,0,0.875,0.6666666666666666,0.3333333333333333,1,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2
444833442,4,0,1,3,3,2,3,3,3,7,1.0163249516441006,47,1,40-49,Male,Schleswig-Holstein,1,"Single, without partner",Protestant,12,Retired,No answer,1,8,3-5 kilometers,1000 and more,3,9,0.125,1,0,0.625,NA,NA,NA,2,2,3,3,3,2,3,3,3,2,3,2,3,3,3,3,2
407942549,4,0,2,2,2,2,2,2,3,7,1.0163249516441006,68,0,60 and older,Male,Schleswig-Holstein,1,Married,Protestant,14,Self-employed / freelancer,No answer,2,9,Less than 3 kilometer,50 <96> 249,1,0,1,1,0.6666666666666666,0.75,NA,NA,NA,3,2,3,3,3,2,4,4,3,2,4,2,3,3,3,3,2
497012440,4,0,2,1,1,2,2,1,3,6,1.0163249516441006,30,0,18-29,Female,Schleswig-Holstein,1,"With partner, living together",Roman Catholic,14,Employee in low / medium position,"1,500 to below 2,000 <80>",2,3,6-10 kilometers,250 <96> 499,5,3,0.625,0.3333333333333333,0,0.75,NA,NA,NA,3,3,2,3,3,2,3,3,3,2,3,2,3,2,3,3,2
471947646,4,0,1,1,1,2,1,2,2,4,1.0163249516441006,50,0,40-49,Female,Schleswig-Holstein,1,Married,"No, I don't feel close to any religion",13,Skilled worker,"1,500 to below 2,000 <80>",2,7,11-20 kilometers,1000 and more,4,0,0.375,0,0.5,0.5,NA,NA,NA,2,2,3,2,3,2,3,3,3,2,3,2,2,3,3,2,3
403145840,4,0,2,1,1,1,1,1,3,8,1.0163249516441006,70,0,60 and older,Female,Schleswig-Holstein,1,Married,"No, I don't feel close to any religion",14,Retired,"2,000 to below 2,500 <80>",2,4,Less than 3 kilometer,1000 and more,4,2,0.875,0.6666666666666666,0.3333333333333333,0.625,NA,NA,NA,3,2,3,4,2,2,4,3,4,3,4,2,4,4,4,4,1
457375845,4,0,1,1,1,4,1,1,2,6,1.0163249516441006,53,1,50-59,Male,Schleswig-Holstein,1,"Single, without partner",Protestant Free Church,12,Skilled worker,"1,500 to below 2,000 <80>",1,4,3-5 kilometers,1000 and more,5,2,0.5,0,0.6666666666666666,0,NA,NA,NA,2,1,1,2,2,2,1,1,2,3,1,1,3,3,4,3,2
411253543,4,0,2,2,1,1,1,2,2,6,1.0163249516441006,76,1,60 and older,Female,Schleswig-Holstein,1,Divorced / separated,Protestant,11,Retired,"1,000 to below 1,500 <80>",1,6,3-5 kilometers,250 <96> 499,4,1,0.625,0.6666666666666666,0.16666666666666666,0.75,NA,NA,NA,3,3,3,2,3,2,3,3,3,2,3,2,3,4,3,3,2
484050049,4,0,1,1,1,2,1,2,2,7,1.0879415710239977,64,0,60 and older,Male,Schleswig-Holstein,1,Married,Protestant,12,Retired,"3,000 to below 3,500 <80>",2,6,3-5 kilometers,1000 and more,6,2,0.875,0.6666666666666666,0,0.5,NA,NA,NA,3,2,3,2,2,1,3,4,3,2,2,3,3,2,2,3,2
